id,name,lat,lon,uri,country
DK00603,Tisvildeleje,56.05946,12.078536,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2e400d7c357ea3e05f19304936149b67ae0a8914,http://publications.europa.eu/resource/authority/country/DNK
DK00225,Snoghøj,55.53676,9.708211,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3d9f04935ce6c19f3a612e7d199eb0df89ec16db,http://publications.europa.eu/resource/authority/country/DNK
EU00059,Padborg grænse,54.815211,9.362975,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4a541888e7b05958a27d69eb967c59338c4983e1,http://publications.europa.eu/resource/authority/country/DNK
DK00457,Lyngs,56.664346,8.450821,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4edbb376946dcd1056ead41e480f06d41d98003f,http://publications.europa.eu/resource/authority/country/DNK
DK00576,Skibstrup,56.078399,12.513335,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5ce707410da3fc11788772d193f2eb0fd0821ed2,http://publications.europa.eu/resource/authority/country/DNK
DK00556,Hundested,55.9638,11.852607,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/694d2961fa09c880ed4e324aca993c480b0e9aaa,http://publications.europa.eu/resource/authority/country/DNK
DK00558,Hundested Havn,55.965825,11.847,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7247990b7fb460df398623729829f360826aa414,http://publications.europa.eu/resource/authority/country/DNK
DK00578,Horneby Sand,56.089892,12.435923,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/77053d363573871bc9a22a3ac1a5da40f3d63e23,http://publications.europa.eu/resource/authority/country/DNK
DK00564,Hellebæk,56.066489,12.554121,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7fdc48546ecf944e7e91e1018985063788eb0175,http://publications.europa.eu/resource/authority/country/DNK
DK00560,Grønnehave,56.040297,12.610862,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8732fde327d0082c2dc7f92b77265c00299bcde4,http://publications.europa.eu/resource/authority/country/DNK
EU00141,Peberholm grænse,55.605923,12.738071,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b5a5ad08480bb3a80205b596c7bd68d1aa684940,http://publications.europa.eu/resource/authority/country/DNK
DK00453,Oddesund Nord,56.582643,8.546911,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c45448a86c0b292559c9e5f3d818e697d6b149e1,http://publications.europa.eu/resource/authority/country/DNK
DK00049,Masnedø,54.982369,11.894499,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ec4a1c11cc05bee26ece8ea375ff2609d33be766,http://publications.europa.eu/resource/authority/country/DNK
