id_1,name_1,uri_1,id_2,name_2,uri_2,distance_m
CH17142,Lancy-Bachet,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7228fe68985c82947599d91d1a0b4f53dd972912,CH87075,"Grand-Lancy, Bachet-de-Pesay",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/40dcf24aaba923ad4787548b4a70031cbb9aed07,29.4
CH19350,Liestal [Gleis 4],http://data.europa.eu/949/functionalInfrastructure/operationalPoints/df09e194a5a0fcf02869fdc997a9e5bddbd8e0e4,CH00023,Liestal,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/06cdda8da6a5c5b14301e17f38f2dbeb029571b8,29.6
CH08350,Brienz BRB,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/50d2712c6ee5bb74d789056685c92f1d2bbcb8db,CH08305,Brienz,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/9999f6f861fd6836510b41ec249cee5137fe3789,30.0
CH92829,"Genève-Eaux-Vives, gare",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2412851a15ed9d6055943e49d5f31852271e204b,CH16273,Genève-Eaux-Vives,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c1b022a5bc8e9ea77360c41a9799316b23eb58de,30.3
CH19529,"Zürich, Wartau (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/cc6a9ab2e2de6106c42adf70e2327b3622a1de18,CH19530,"Zürich, Wartau (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f8fbf3e5b77944760460c6d2606eeb9369cdefa8,30.3
CH19563,"Basel, Depot Wiesenplatz (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6af49bd9077f93384919fbb533b4130d27933f44,CH19582,"Basel, Wiesenplatz (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b2cfdef99c03cbf27a82d5a3ad1ee5d272a3d79b,30.4
CH19531,"Zürich, Werdhölzli (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4d4e67d694c7626716b528bf2478c098210d4223,CH91428,"Zürich, Werdhölzli",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f2130a2001fa0dc588e4699ad2032b24fdac1887,30.9
CH19561,"Basel, Depot Dreispitz (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c6a33c8fbb3aff5a633f7fa3e588613ba0e9b9bd,CH88776,"Basel, MParc",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0e1c8f0566c09621a0bc3b192710c5db69df085e,31.0
CH05943,Givisiez Ouest,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/190ddd17b086fa43c89f2f3367b2303bbca6ab3f,CH19649,Givisiez dépôt,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a70972babff87f4ef3b0fc0a48bda60f07e7c6e1,31.1
CH04314,La Chaux-de-Fonds,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/669aa984f5f1080172a51b6314c8194bc513a46c,CH19348,La Chaux-de-Fonds [voie 2],http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3d40ca91ba920fc700806cf548813b4da3beee93,31.1
CH07290,Zweisimmen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8858de9479a17a03e33b79e094f6532e892fba0d,CH19323,Zweisimmen [Gleis 3-6],http://data.europa.eu/949/functionalInfrastructure/operationalPoints/420b9ec0268c291fe7c23d04ce8e930fe816a0c3,31.2
