id,name,lat,lon,uri,country,distance_to_border_m
IT04735,MANAROLA,44.1052908,9.7290532,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/75bd6ad85b1125c8e646c7d9bf0a58da9b6f2d10,http://publications.europa.eu/resource/authority/country/ITA,44.99
IT12005,PONTE S.STEFANO,38.0954851,15.5024353,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/99f78d8cf4db0b9ff572a66a854d6fb64ab10fc9,http://publications.europa.eu/resource/authority/country/ITA,4.64
IT12129,ISOLA DELLE FEMMINE,38.1947984,13.2502231,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a094a7b5a2deb7164cab4d0e2671ffec0c06f3a3,http://publications.europa.eu/resource/authority/country/ITA,179.53
IT12300,MESSINA MARITTIMA,38.1872681,15.5631658,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a1a93dfc7fb8c36c02f2f91880689d5fe24deb4d,http://publications.europa.eu/resource/authority/country/ITA,966.1
IT12309,SCALETTA ZANCLEA,38.0463515,15.4653768,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a9cb8f59b4fbcd7b4a3eb55797da4f9fd98c6f46,http://publications.europa.eu/resource/authority/country/ITA,20.49
IT12001,FIUMARA GAZZI,38.161544,15.5444176,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b37c5cec1ae93854e612528459f54e91edfc819f,http://publications.europa.eu/resource/authority/country/ITA,558.45
IT09803,TORRE DEL GRECO,40.7876271,14.3631578,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b76487844a2b506503c0b8e7dbaf5f6d7f0fb9b0,http://publications.europa.eu/resource/authority/country/ITA,97.49
IT12003,MILI MARINA,38.124099,15.5178867,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/bfab93e51aa4e14c102164cc00dcdef7bc8238ff,http://publications.europa.eu/resource/authority/country/ITA,24.08
IT12121,ORSA,38.1883421,13.1243302,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e1836b706c5b542451f40d6651d911544b176636,http://publications.europa.eu/resource/authority/country/ITA,751.09
IT12345,AUGUSTA,37.2433424,15.2186343,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e7076b05e497e9a7b055f245e54da20a83a5b832,http://publications.europa.eu/resource/authority/country/ITA,185.57
EU00153,CONFINE ITALO/SVIZZERO LT ISELLE,46.27094,8.09526,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e731ca0683755382f6a722d08c0859e498b429c4,http://publications.europa.eu/resource/authority/country/ITA,839.28
IT04736,RIOMAGGIORE,44.1008699,9.7356799,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/28e42ca754930c3ecd0f311f23d1742cf26272eb,http://publications.europa.eu/resource/authority/country/ITA,138.38
IT11026,BIVIO/PC METAPONTO,40.4864099,17.1840681,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2c08ff3c7b923c754acc6bcdec635a9a6d208d9b,http://publications.europa.eu/resource/authority/country/ITA,29.24
IT12851,CALA SABINA,41.0110157,9.5880894,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2e942135feb4659becafd98605af2c4c8428cc81,http://publications.europa.eu/resource/authority/country/ITA,1917.28
IT11129,MONOPOLI,40.952015,17.292456,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4b86b66d4f07b27f74cfb70466d8e3c8694dc07d,http://publications.europa.eu/resource/authority/country/ITA,453.81
IT11520,PM S.NICOLA,40.4812648,17.1967469,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4d04e9702626547413a8d49a00d6a117925d8862,http://publications.europa.eu/resource/authority/country/ITA,97.18
IT06723,PM LIVORNO DARSENA,43.569973,10.3019972,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5491afa8384d44d90950bda5a4ab227bb30e390f,http://publications.europa.eu/resource/authority/country/ITA,129.63
IT06772,PIOMBINO BINARI PORTO VECCHIO,42.9316391,10.5398979,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/57f69fe3f3ca4ed5e9793ea33d6d3812bbe8064a,http://publications.europa.eu/resource/authority/country/ITA,2149.25
EU00126,CONFINE ITALO/FRANCESE LT MENTON,43.78537,7.52957,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5ba3faf659bebfca2bde5595434a60fd10abd8fd,http://publications.europa.eu/resource/authority/country/ITA,0.37
IT04732,MONTEROSSO,44.1459601,9.6490082,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6667690c5f61d8146b9d2893e36ab06e8e337b69,http://publications.europa.eu/resource/authority/country/ITA,63.61
IT06775,PIOMBINO MARITTIMA,42.928932,10.5452467,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/840890fb984579b441f58505b615d4c6bf22b799,http://publications.europa.eu/resource/authority/country/ITA,2415.84
IT04704,GENOVA QUARTO DEI MILLE,44.3885993,8.9959833,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8bc087878b4b8a6ed01e315056c78c97a595cd3c,http://publications.europa.eu/resource/authority/country/ITA,58.35
IT12850,GOLFO ARANCI MARITTIMA,40.995772,9.6238281,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ca0769e3999ec740c157040f4ec4d670d87e0cb8,http://publications.europa.eu/resource/authority/country/ITA,4443.06
IT07507,PORTO S.ELPIDIO,43.256849,13.7607379,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d1c662e8af10553bd04c85e362fa9e6439e4d116,http://publications.europa.eu/resource/authority/country/ITA,22.3
IT11758,ZAMBRONE,38.7127406,15.9762026,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b25e5c60557cc1560b2a60d2f2544ab5f6ee7997,http://publications.europa.eu/resource/authority/country/ITA,56.7
IT00192,PC TERRES FROIDES,45.1969145,6.6576793,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/29ac39d43d28bcd4af673be3a3a4e8b6a39741ef,http://publications.europa.eu/resource/authority/country/ITA,8021.53
IT00191,PC FREJUS,45.1379239,6.6832655,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/52c9f63faaa766c3c54001eac0eb18cde26238df,http://publications.europa.eu/resource/authority/country/ITA,1206.66
IT13117,TRIGGIANO,41.35337,16.545722,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1cf4c1595e2fcdf26d261faf2267a948b82f95f1,http://publications.europa.eu/resource/authority/country/ITA,12411.21
IT13118,CAPURSO,41.25644,16.552658,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d5a4f2717fc7bcaad3f1cb0ec949f22532a255df,http://publications.europa.eu/resource/authority/country/ITA,3068.3
