id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
FR0000000193,Bif 431000/553000,48.8214338,2.296691,34,3.3,True,True,
FR0000000194,Bif de la VME n°2 de Woippy,49.165391,6.1562226,47,16.9,True,True,
FR0000000195,Bif 682000/690000,47.0952278,2.3856938,66,0.3,True,True,
FR0000000196,Bif 772000/830000,46.7741464,4.8426523,58,14.5,True,True,
FR0000000197,Bif 238000/242000,50.0362762,3.4439631,16,35.7,True,True,
FR0000000198,Bif 325000/321000,49.6814809,1.7708994,37,18.8,True,True,
FR0000000199,Bif de Chaudenay,47.8235144,5.487507,12,4.4,True,True,
FR0000000200,Bif 289000/265000,50.551983,2.9142142,52,3.6,True,True,
FR0000000201,Bif 867000/867606,46.8101179,4.8590818,14,16.3,True,False,
FR0000000202,Bif 570000/582000,44.9209074,-0.234664,14,26.9,True,True,
FR0000000203,Bif 161000/167000,48.9404734,7.1849197,26,14.2,True,True,
FR0000000204,Bif 272000/272331,50.3852818,3.0887141,15,23.6,True,False,
