id_1,name_1,uri_1,id_2,name_2,uri_2,distance_m
DE0EGNO,Grünebach Ort,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3b6281a60d1c0c3b17aa71eb475ccc60b1f14f25,DE0EGNO,Grünebach Ort,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b2d6526096ec0dbc93e613e09e87ed88efbc8571,0.0
DE0EDLU,Dortmund-Lütgendortmund Gbf,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3b726afb3e211ffd3197b1972d5003361520a2d9,DE0EDLU,Dortmund-Lütgendortmund Gbf,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7accae8c7f17ff0a17b612356306a4ef8193aa58,0.0
DE0EBIO,Bielefeld Ost,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3bb47504aa1a7fe4d0df26723ea720047f73caf0,DE0EBIO,Bielefeld Ost,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/df5742d4279571f51c7e036f1e63f9baff231c29,0.0
DE0EDAB,Dahlbruch,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3bbdfea6fbf871b383f3756748e85e05d471073a,DE0EDAB,Dahlbruch,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/712d5e67377b4e81b7d8621129eff3516167b50c,0.0
DE0EPRN,Lünen Preußen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3bf4830cd08ff57c5a52d4123fe7d1ac8cb4004d,DE0EPRN,Lünen Preußen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/43779434b36ce57724d4eaf406433a71b96961bc,0.0
DE0FDCH,Dreieich-Dreieichenhain,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3c2bd213150f242240c02030b37308b859c75189,DE0FDCH,Dreieich-Dreieichenhain,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b30d893b8096926cf0c13a4a216cd77f51733ec0,0.0
DE0EGHS,Gelsenkirchen-Hassel,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3c52327ee8fb54a44ac96c9737a45dc89d043354,DE0EGHS,Gelsenkirchen-Hassel,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/60b4a64be0e2bcbd9545ac2daf24d92f631d4a60,0.0
DE0EMIL,Millingen (Kr Rees),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3c92995a30e2bd9ee90ced5401429f59ac808ac1,DE0EMIL,Millingen (Kr Rees),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/bffb5214e6a2f2088bb7f527f803927e6a9f5313,0.0
DE0EEBS,Essen-Borbeck Süd,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3cbb2a54933cd8ad64fee82a4e4ed3d4a4674300,DE0EEBS,Essen-Borbeck Süd,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/cf61cb666c18a7ae4ff6b8c73b6534f8459469fc,0.0
DE0EWIC,Wickede (Ruhr),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3d01aa5f76540134b4d29468b2a17d50bbbeb29d,DE0EWIC,Wickede (Ruhr),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2de3d5fa4f8ace12d8a290f3f043ee88e1b28506,0.0
DE0ESPR,Münster-Sprakel,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3d7a48bc7c7c9bec0fe665864748962b5f5447f0,DE0ESPR,Münster-Sprakel,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/753f33dc8acee54e8c0f54ef204cb9c76c0f1f70,0.0
DE0FGAL,Gau Algesheim,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3d8527909a249392f73286ca2e9c4a80c409167d,DE0FGAL,Gau Algesheim,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/11c91a0ce7041ee532767da24bce3baa2d517a74,0.0
DE0EEFD,Eiserfeld (Sieg),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3dbcfb7424e6a2668f4806107c70bab4aed3950f,DE0EEFD,Eiserfeld (Sieg),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3b197c3d154dd1e11918e9f8fdd150fd62105809,0.0
DE0EDGM,Dortmund Germania,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3e79de53165bc4487da860759fccf88c6f38f3a1,DE0EDGM,Dortmund Germania,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4d0766e0bb76fced9a6f0a24bbaa629d4d44c990,0.0
DE0ELGG,Lemgo DB-Grenze,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3ef0c1e0a1485ba12fe9aeb0c65c41935020fbd7,DE0ELGG,Lemgo DB-Grenze,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/aae56fe9fa0c47c48b996d7b40d53f861fca19d5,0.0
DE0FHAS,Hattersheim (Main),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3f28702d09cb3b4495c2e020825c664c2bc22344,DE0FHAS,Hattersheim (Main),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6b8c43a8d773a85f4420bb8d4a255ce7e27f71e3,0.0
DE0EDME,Duisburg-Meiderich Süd,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3f3f246b8bd8938cdef26a7a394076a45ca76e95,DE0EDME,Duisburg-Meiderich Süd,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/32424c02d54dda426e8cbffbccf8fb78d2bdcb2f,0.0
DE0EKSO,Herdorf Königsstollen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3fdd4f90fe2311798bfe1334c1eeb3ac6cf05a6d,DE0EKSO,Herdorf Königsstollen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/622c12bd8d7b00d17a48cb32419c5d398788dc5d,0.0
DE0EDOP,Dortmund-Oespel,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/414bdf8f24dac71a0ae1d7f6d4e3af40ae2472bd,DE0EDOP,Dortmund-Oespel,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d4fe770a050705759257b06e2c31b70ad15a692e,0.0
DE0EDFW,Dortmund-Dorstfeld West,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4162cd350a976062127d41d6fb7acc81d6c20efc,DE0EDFW,Dortmund-Dorstfeld West,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/56f1d0d99630895d47832e9f7df064832a96ad21,0.0
DE0FGOF,Goßfelden,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/419d788087c4196e8ea567d30ede65e647b0996f,DE0FGOF,Goßfelden,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/fb3323d85d859f042370865dd646a2675aa94339,0.0
DE0EGLO,Gütersloh Hbf,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/41c691d97f1702164a6321a606f54fd43ee236bf,DE0EGLO,Gütersloh Hbf,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a9ece99747d1a2ff838b079eb14b19e1dd9f18e7,0.0
DE0EWUF,Wulfen (Westf),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/41facc6c40e4f090ebe768a82d215051ccd29a58,DE0EWUF,Wulfen (Westf),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0917e6ecef0968f2b62aa2b6689361ebf70c3c89,0.0
DE0EVOH,Vohren,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/421cb7813f07e1637e3dfe1c417a7796ce0d2491,DE0EVOH,Vohren,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ad69b3febe9cd9874e6ff015d514910444cb0ebf,0.0
DE0FAVI,Allendorf (Eder) Viessmann 2,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4258a13031c4a89ffa1c18b325f10bac362abe60,DE0FAVI,Allendorf (Eder) Viessmann 2,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8f2a3fd7ba36264770ec8ce04baed09df18d8b74,0.0
DE0ELEC,Münster Lechtenberg,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/42d0ce27c5d0babe27431f084d93b5b4735de15a,DE0ELEC,Münster Lechtenberg,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/9b1fa99e66124ba0eb31a135bbc92b2b493e5fa3,0.0
DE0EKRN,Dortmund-Körne                    (Abzw),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4300b929aa952fd6521a0aada8d8e3fee3f7b835,DE0EKRN,Dortmund-Körne                    (Abzw),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0f54d93f84481672bd72eb2856e26bfe140d40ce,0.0
DE0EEKU,Essen-Kupferdreh,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/432e8a49845103795ceb70ffea8bee0eaaa50b52,DE0EEKU,Essen-Kupferdreh,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c9643c6e83bc3d2b25aca88154b3751d8ebc264a,0.0
DE0FFTA,Frankfurt (Main) Taunusanlage,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4373470a12cffbe1145c9b6881ffbf54a370e3ae,DE0FFTA,Frankfurt (Main) Taunusanlage,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e665c498fcc83dd4aa1080ec2af39d8cee3592ed,0.0
DE0EWAL,Wahlbach (Kr Siegen),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/43868fe2a6b7892491205e635dd0337aff825241,DE0EWAL,Wahlbach (Kr Siegen),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/55b0e4c1d371c6cc86641fe0b4b612c45d198dcb,0.0
DE0FEPB,Eppstein-Bremthal,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/441394553fe497af2f81e47b668e29e7983325e9,DE0FEPB,Eppstein-Bremthal,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5b25a9d2132e3cb40d87ae2672c43d00f115076b,0.0
DE0FHWB,Hanau-Wilhelmsbad,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4423bbebb1cc555478e5b047040ef28f24655bab,DE0FHWB,Hanau-Wilhelmsbad,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d0a22399197c87c4473363f528460c8232ddfa68,0.0
DE0ERHA,Rhade,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/44978b64250edd42f12152170446f707bc2e5082,DE0ERHA,Rhade,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/996142cc93d289294bdb4e9a0bcae95c5fa4a0a2,0.0
DE0FBRG,Bürgeln,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/452ece37b89c0850033e79b84a53bc5801a56f74,DE0FBRG,Bürgeln,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/cdca9c5a32e582655e715569f9c286d394b67360,0.0
DE0EENW,Essen West,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4534e8e07607efe2afa5f4999d1bc9683c2f13f6,DE0EENW,Essen West,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4960a0254cb29919e8aa292723bf327a6bcaa2dd,0.0
DE0FARM,Armsheim,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/455d7b3c3a3a8ca07cf108705a761bee5ee71f12,DE0FARM,Armsheim,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6152131be708a18f4bb2dda7c3201ce0f10a1d57,0.0
DE0EIAV,Isselhorst-Avenwedde,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/45b4565c9d2f8d2b36580a684e886044e39cd5ba,DE0EIAV,Isselhorst-Avenwedde,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3c5872e9e5509f2791f8c22a557307359e86b7df,0.0
DE0ENDI,Niederdielfen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/46dcc7e2cf9b19b4184044b8093859f638781af1,DE0ENDI,Niederdielfen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c33c901fa5b940a8b46483392d5b7d5b262ae8e5,0.0
DE0FECH,Nidderau-Eichen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/48d19e6418bed9b57cdb6da940009abe2079e359,DE0FECH,Nidderau-Eichen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b5047875745423fee349aa452391c96cbeeb9658,0.0
DE0EBOW,Bochum West,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/494270bd7e4f5f66da4e19758ede7e549b9aac54,DE0EBOW,Bochum West,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d05d4abf87decfeb80d58877ee3ca893663c44f9,0.0
