id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
CH00102,Malleray-Bévilard,47.2387142,7.2759463,12,8.2,True,True,
CH00103,Sorvilier,47.2393538,7.3057936,6,3.1,True,True,
CH00104,Court,47.2406009,7.3421099,15,5.7,True,True,
CH00105,Moutier,47.2806725,7.3810443,21,21.0,True,True,
CH00107,Choindez,47.3240182,7.3758547,15,0.3,True,False,
CH00109,Delémont,47.3620127,7.3500633,31,8.1,True,True,
CH00110,Soyhières,47.3891023,7.3707252,14,6.6,True,True,
CH00111,Liesberg,47.3982053,7.4389853,10,0.5,True,True,
CH00112,Bärschwil,47.4007867,7.4769142,9,3.9,True,True,
CH00113,Laufen,47.4193465,7.5026361,13,6.9,True,True,
CH00114,Zwingen,47.4337992,7.530463,21,5.9,True,True,
CH00115,Grellingen,47.4412949,7.5919884,10,4.5,True,True,
CH00116,Duggingen,47.4534449,7.6034607,7,5.5,True,True,
CH00117,Aesch BL,47.4677447,7.6030682,10,7.4,True,True,
CH00118,Dornach-Arlesheim,47.4886198,7.6111189,18,6.1,True,True,
CH00119,Münchenstein,47.5133974,7.6175967,29,4.6,True,True,
CH00120,Courtételle,47.342829,7.3179428,8,3.9,True,True,
CH00121,Courfaivre,47.3350831,7.2911657,11,3.4,True,True,
CH00122,Bassecourt,47.3366869,7.2468462,9,5.7,True,True,
CH00123,Glovelier,47.3352095,7.2093128,35,5.3,True,True,
CH00124,St-Ursanne,47.3677029,7.1659571,6,1.7,True,True,
CH00125,Courgenay,47.4052262,7.124205,9,7.3,True,True,
CH00126,Porrentruy,47.4209164,7.0800773,17,5.8,True,True,
CH00127,Courtemaîche,47.4558692,7.0553802,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
CH00128,Boncourt,47.4926319,7.0165518,10,21.6,True,True,
CH00129,Delle-Frontière,47.502801,7.0128737,8,0.7,True,True,
CH00135,Pontenet,47.2388483,7.2541593,7,14.0,True,True,
CH00136,Basel Dreispitz,47.5374361,7.6095959,57,1.8,True,True,
